alcohol	0
or	0
illicit	0
substances	0
He	0
is	0
not	0
a	0
smoker	0
He	0
does	0
drink	0
six	Amount
beers	Amount
a	0
day	0
No	0
tobacco	0
alcohol	0
or	0
illicit	0
drug	0
use	0
He	0
smokes	0
one	Amount
pack	Amount
of	Amount
cigarettes	Amount
per	0
day	0
He	0
is	0
a	0
social	Amount
drinker	0
HEALTH-RELATED	0
BEHAVIORS	0
AF	0
reports	0
that	0
he	0
smokes	0
1	Amount
to	Amount
2	Amount
cigarettes	Amount
per	0
day	0
and	0
drinks	0
40	Amount
ounces	Amount
of	Amount
beer	Amount
per	0
day	0
She	0
does	0
smoke	0
cigarettes	0
one	Amount
pack	Amount
per	0
day	0
for	0
the	0
last	0
20	0
years	0
She	0
consumes	0
alcohol	0
3	Amount
to	Amount
5	Amount
drinks	Amount
daily	0
She	0
uses	0
no	0
illicit	0
drugs	0
Does	0
not	0
smoke	0
but	0
drinks	0
occasionally	0
for	0
the	0
last	0
five	0
years	0
PERSONAL	0
Used	0
to	0
smoke	0
and	0
drink	0
alcohol	0
but	0
at	0
present	0
does	0
not	0
Denies	0
tobacco	0
or	0
alcohol	0
use	0
She	0
does	0
not	0
drink	0
or	0
smoke	0
She	0
is	0
a	0
nondrinker	0
and	0
nonsmoker	0
and	0
currently	0
lives	0
at	0
the	0
skilled	0
nursing	0
facility	0
She	0
does	0
not	0
smoke	0
cigarettes	0
abuse	Amount
alcohol	0
nor	0
use	0
any	0
illicit	0
drugs	0
Denies	0
alcohol	0
or	0
drugs	0
Smokes	0
2	Amount
packs	Amount
of	Amount
cigarettes	Amount
per	0
day	0
He	0
is	0
a	0
tobacco	0
user	0
He	0
does	0
not	0
drink	0
History	0
of	0
alcohol	0
use	0
in	0
the	0
past	0
She	0
has	0
no	0
history	0
of	0
alcohol	0
use	0
He	0
denies	0
cigarettes	0
smoking	0
or	0
alcohol	0
intake	0
She	0
drinks	0
alcohol	0
occasionally	0
She	0
is	0
a	0
nonsmoker	0
nondrinker	0
